ds,yhat,yhat_lower,yhat_upper
2022-04-12,246.63572787517543,176.86731978179063,317.6429009916274
2022-04-13,315.2984643849643,240.99947473936695,380.9209781337204
2022-04-14,148.27281201490956,74.65867763394232,221.44517299730424
2022-04-15,76.66110192030932,9.874047122101686,150.17594185454197
2022-04-16,243.32250439839936,177.2085095658304,308.7204881200238
2022-04-17,311.021490909085,241.00191802543623,382.4353376892906
2022-04-18,76.92914934617028,6.1381136922782975,142.9510052773125
2022-04-19,57.16833146315806,-9.534566698843474,124.97510981910936
2022-04-20,59.69227405305833,-12.063554631011884,129.26685207371753
2022-04-21,157.3634806304586,80.0118722434331,224.65775840107952
2022-04-22,456.63470436910245,389.2592735515897,530.5985205614619
2022-04-23,142.11291200592242,74.91308598706934,211.19971129326072
2022-04-24,28.98557076584402,-41.88820301273313,98.68999910814868
2022-04-25,29.153916889767217,-40.13108520079486,100.14658996828614
2022-04-26,163.29444678995225,92.96538718117459,235.97647495986033
2022-04-27,227.44599623024712,155.35055796827854,298.61371191433125
2022-04-28,236.22660183544286,162.06770206355574,307.83121648091526
2022-04-29,93.42291933997376,24.740645459520284,166.19057081270785
2022-04-30,54.054703722421195,-20.27563786246688,121.66388850284886
2022-05-01,78.69226138774049,9.333205962621925,146.31989713291424
2022-05-02,80.99427437160412,10.813633696438796,147.02342347789508
2022-05-03,64.12674639143634,-9.812750553416567,135.04222125510904
2022-05-04,135.65699241804649,65.03736994713587,207.20208097915702
2022-05-05,65.85993396590374,-4.259401268461908,138.74463501320454
2022-05-06,100.95756927916217,30.20316194570331,170.14818530757745
2022-05-07,105.60838496440496,38.11110330915724,177.40785711298426
2022-05-08,47.60351143115233,-22.47262271666297,117.91418577113184
2022-05-09,118.77220230994996,49.34145608115608,184.00693249043425
2022-05-10,20.316309506373457,-48.90245891310083,90.81707673536434
2022-05-11,64.28533543421563,-4.59114353482879,137.1526164143108
2022-05-12,89.90406060678912,15.943318748326297,157.64372205999715
2022-05-13,188.00546912464816,117.80990516185577,254.32123755198168
2022-05-14,225.17903279596146,154.02414720400537,293.6991563085751
2022-05-15,186.04098371891877,114.72849974913804,258.1269946506398
2022-05-16,135.3905999387773,65.86551637542784,202.46350390547204
2022-05-17,217.45254550129349,145.49404651155012,285.75965256462183
2022-05-18,132.84740793512182,64.7147617333236,201.73400147663628
2022-05-19,54.072801767421645,-18.230643959248294,125.82825983247437
2022-05-20,145.3485777108226,73.07730549959176,213.77450997668578
2022-05-21,356.6273699256646,289.1530053624505,433.1206929844404
2022-05-22,88.48654286127444,16.888551864608523,155.7026471848059
2022-05-23,48.15855740812077,-23.52161092487786,120.21091835199753
2022-05-24,141.86544849989323,69.30216951661676,213.0401944177405
2022-05-25,62.11600325696199,-7.442291543155765,131.299187300531
2022-05-26,95.40746661989968,24.053449621217176,166.55018873147478
2022-05-27,87.52894290615097,20.818738783286584,164.92956967011733
2022-05-28,285.0357960591763,211.38888147426235,358.8662075037093
2022-05-29,41.38523773784574,-25.978143349807,110.96812214197126
2022-05-30,149.8828317775943,77.42656108596351,218.7414653539892
2022-05-31,113.42208646076601,40.133995647826296,186.43702213052777
2022-06-01,131.91306940724684,57.94353680105661,194.7160049332419
2022-06-02,432.50414975363293,360.1445840172869,504.93162786327554
2022-06-03,54.427012337767565,-15.422440700037297,124.113935895947
2022-06-04,46.77551525332848,-24.971386678333076,115.66672770006727
2022-06-05,200.8062603032583,132.2098577491069,273.30141007985696
2022-06-06,169.8537023572257,103.15128489979196,243.2164079683712
2022-06-07,262.6175295620511,196.16975975756168,334.72636448992324
2022-06-08,137.91138820715972,71.19307656424034,203.7860707589556
2022-06-09,153.53863593197823,80.44085725882806,222.87152582764034
2022-06-10,129.02882775085345,57.051130262650574,200.04361313842398
2022-06-11,139.38751195933273,66.57774876340706,209.4215697010384
2022-06-12,250.21094802265793,177.846859934242,318.26399862497044
2022-06-13,37.316370813239104,-32.20014163443434,107.38326813346887
2022-06-14,85.24541411031527,16.112580269635707,156.35551002768452
2022-06-15,128.37519988079507,56.6544320860007,199.6117897948088
2022-06-16,251.03475740907425,176.6857840768675,319.55645287110997
2022-06-17,130.0409707814442,56.307393837640845,203.05824220515288
2022-06-18,102.79390839737945,29.871770696283622,172.71957837731273
2022-06-19,343.87754542228504,272.34505274518807,414.3424615769756
2022-06-20,235.8543023812999,167.37667253281495,307.74186846082466
2022-06-21,257.48993703221,185.34776013807533,329.067251845209
2022-06-22,137.5556737121016,68.8312141384113,211.61071933855175
2022-06-23,165.47037943391118,99.81708389320438,234.79686262340564
2022-06-24,165.57139048539227,93.27687446889472,239.3560729519244
2022-06-25,143.08869403971352,74.24591510814757,209.21530465723708
2022-06-26,28.076564424434952,-44.76181137024542,95.88992064912064
2022-06-27,117.00426641382619,45.34508634364929,187.71971917325172
2022-06-28,99.83715761098466,27.693168113461027,175.52938714175636
2022-06-29,38.46951723207138,-29.38794753491398,109.36117125006689
2022-06-30,218.17790612638353,146.5243350767091,283.4888908985796
2022-07-01,98.20001328893845,25.903914880130515,169.33449646875619
2022-07-02,66.09599062951557,-7.4444649901282895,136.69796873886366
2022-07-03,111.18488855173374,36.41509199540146,179.5706545738543
2022-07-04,122.15510075342765,49.14159050969011,189.94074238899518
2022-07-05,96.64128236604373,27.258404738556113,169.61246939873064
2022-07-06,82.12489914364295,9.409434949399918,155.52788532889676
2022-07-07,91.57346502341443,18.352495065185828,161.95754835130109
2022-07-08,134.80332646583105,69.58228689352477,206.400901299595
2022-07-09,181.56221646555025,114.35169407474265,253.76410184416545
2022-07-10,129.28701258216938,54.68252492304769,201.52216059389858
2022-07-11,267.5581541053974,191.60002793239534,338.6937982878979
2022-07-12,60.976837263875794,-13.280376155306515,125.01098224096512
2022-07-13,166.6394499156383,95.6751052625943,239.5775678573918
2022-07-14,418.14770017125625,344.7422949851895,487.1044982471306
2022-07-15,77.70801621418032,-3.2617329583830306,144.0365870832974
2022-07-16,52.724682767979274,-20.54588057575503,123.2225694678664
2022-07-17,28.353036411872704,-48.35700164061688,101.4843040744606
2022-07-18,35.88339020655786,-34.1424990859928,101.29424065692696
2022-07-19,159.57185395168136,89.84231554992657,228.81528015060567
2022-07-20,187.82242301415133,115.76318471803849,258.0116733348645
2022-07-21,190.8567012105429,118.98646110935103,261.42574385875383
2022-07-22,205.45668490780514,132.93257042590417,280.5427154020556
2022-07-23,193.62371659913265,123.0129640467465,262.8068226516647
2022-07-24,225.47564673403852,150.85662126993043,292.40585850111626
2022-07-25,56.52261281073885,-21.20804571083026,125.19481663035617
2022-07-26,99.50510720449464,28.769549673220208,176.81635259525618
2022-07-27,291.33884452622095,225.37583328378963,362.0517393984736
2022-07-28,281.3674887502099,209.1195391101649,349.62752012267197
2022-07-29,157.43327507372862,88.21779668584647,231.04817990452815
2022-07-30,286.34944067970065,213.25454055764547,354.3901320350463
2022-07-31,338.64669238670587,266.43443794102353,407.6032769574528
2022-08-01,41.827182697571686,-29.646031316132515,113.94746746427556
2022-08-02,168.9955956669267,98.04440744359192,238.3196675438899
2022-08-03,148.4939975517525,79.33271273541905,215.6995773212146
2022-08-04,256.7143656339066,183.3844035419248,323.95089788597863
2022-08-05,133.21872723605162,62.147868191018844,200.89885860834855
2022-08-06,202.66481923261358,129.17172135622485,267.9716963603344
2022-08-07,230.31290690033669,163.60891931005918,297.93055791847746
2022-08-08,91.54292244573803,24.4319814757417,164.9151692921864
2022-08-09,220.9658376939895,156.35245962649893,295.24734859601637
2022-08-10,89.53562135359238,20.402416571812378,155.6199469908252
2022-08-11,149.4754451964365,84.50831665465776,222.55990706032537
2022-08-12,112.30048393833381,38.57802105504732,179.9063945793388
2022-08-13,63.55424456316483,-10.464048227119173,137.52422857184015
2022-08-14,366.9032903023244,293.8079057138609,435.4992032618927
2022-08-15,168.8230193033034,99.64525182291254,240.20238522254394
2022-08-16,158.38517099610988,88.71010901634523,228.94471020376355
2022-08-17,182.10416690395243,109.54335629986787,257.57435581200167
2022-08-18,28.761596578527136,-41.286122830349505,97.91016575372052
2022-08-19,106.08985507365921,31.879665719684,174.3824440053921
2022-08-20,383.53696036076195,312.5523818730321,454.7526570318805
2022-08-21,215.74986241144137,142.01817753891106,286.0857312719004
2022-08-22,87.86590373652123,14.238417408030225,154.2115102764266
2022-08-23,279.4036632742541,211.4133928229033,351.5549861794985
2022-08-24,104.4091873298823,38.88391537469473,177.9830022356238
2022-08-25,96.75280505468984,24.531708744390194,168.18560887547358
2022-08-26,182.1102420636468,110.68969683485079,247.73380681905806
2022-08-27,258.1932968420233,188.0503844975768,331.8678316500859
2022-08-28,43.28742382500256,-28.30458286031504,113.15205333597636
2022-08-29,166.36009390381795,96.07267334726036,237.5150600222891
2022-08-30,139.57625553529846,70.22701652531985,213.58815434175202
2022-08-31,150.38115197773894,84.99877429934398,218.45160755775578
2022-09-01,36.90930478364416,-35.06868370966035,107.94753731643853
2022-09-02,119.5123583168993,50.51302528958842,184.34504085042354
2022-09-03,67.15351954925667,-2.5072148841591986,135.75540388225699
2022-09-04,104.17186736788581,31.076404495171552,176.01905850897316
2022-09-05,123.7343476431315,53.63862347159324,191.44326418944354
2022-09-06,418.36045943542666,347.6855011048362,489.7260615652462
2022-09-07,86.35793545078513,21.055929076568646,156.40178435185757
2022-09-08,41.926123003462905,-26.36831583142826,113.98721329330274
2022-09-09,164.94974314329187,88.62247527945439,231.69790539491567
2022-09-10,246.2245239693316,176.06532758857375,312.1035695100763
2022-09-11,178.18049547990734,110.9855813545368,256.296307862414
2022-09-12,394.90905728636596,322.5643320547713,468.17001697169917
2022-09-13,134.6826820935927,65.49689329537966,203.08399323426033
2022-09-14,127.95863519981253,56.43884574476794,197.07701297351878
2022-09-15,283.9623245078179,209.81265620076667,353.4681623151968
2022-09-16,101.37722565161997,32.727595227968365,173.82378083848684
2022-09-17,204.5158738976187,134.12328282139651,271.738861986848
2022-09-18,116.11626108015457,46.360360937535454,186.54439408919356
2022-09-19,126.9202005933732,62.33819010307695,203.13982881734023
2022-09-20,193.18010572279013,117.89455886304742,265.3752815215638
2022-09-21,93.37517645254009,20.779509040844058,161.02968201909624
2022-09-22,152.62718873211296,82.41420885904851,225.29303103931807
2022-09-23,84.42296836269216,9.226002728038777,160.09586543073087
2022-09-24,217.61863614433227,149.30880292459585,285.0443436712305
2022-09-25,292.6120380831555,226.15301199883785,362.94302220481944
2022-09-26,179.21083961759103,105.47484250115417,247.59763616153228
2022-09-27,47.11953114789772,-23.287064394610535,121.45498761637133
2022-09-28,64.74888196518225,0.6565531074931485,134.200051745497
2022-09-29,101.7687828745218,29.90114387426496,175.58285349911995
2022-09-30,122.22483465992853,49.7970594420229,193.5521564291964
2022-10-01,151.16244764407807,82.42531452381678,222.68607129757783
2022-10-02,329.1033169810103,261.0181284937898,399.4651843496605
2022-10-03,140.70028154624123,74.98081642569377,212.3031341038576
2022-10-04,44.180927292896264,-24.020783997036602,112.40356035659072
2022-10-05,67.35085463481508,-5.34602388362215,138.3344046185412
2022-10-06,64.14852073849889,-0.952730534480113,133.85954230486834
2022-10-07,256.26125849931447,187.99211151635356,329.7550850476218
2022-10-08,186.8927311704873,117.83736407010541,262.37887671244727
2022-10-09,61.381197215469314,-5.075299815208585,135.90942613139543
2022-10-10,290.4585842255832,218.50800126266736,358.98127914949646
2022-10-11,39.85113669936318,-32.22867370603462,108.80329419984794
2022-10-12,344.41311479755643,270.08710528452445,417.4968706494151
2022-10-13,25.608008915758944,-48.91340245589295,101.17226331471092
2022-10-14,158.71967260000037,87.27386480011903,227.6348504531658
2022-10-15,63.45684917397266,-4.681224068318864,131.0362543188723
2022-10-16,101.11673207169656,27.040474157117508,170.14523620319088
2022-10-17,327.1039758625616,254.53492475206735,396.14681845722475
2022-10-18,314.47030084807164,247.15994733453692,390.3320854463992
2022-10-19,73.71713435785722,-0.9555477736533096,143.28568175345634
2022-10-20,157.4013762904295,87.86667980853166,225.45455637996804
2022-10-21,54.27879625348331,-13.176440862807103,121.53801664748335
2022-10-22,66.03948540050902,-5.091768662222407,135.40144352733893
2022-10-23,164.1594081892867,90.91061489589903,229.9341094154187
2022-10-24,316.36512438054046,243.24047410833404,384.54721772089505
2022-10-25,63.28360887992761,-14.757620832509584,132.44109548735855
2022-10-26,46.679824314629876,-24.692354328505303,113.46934028956402
2022-10-27,224.42485268940695,157.1381712250188,294.1905246205537
2022-10-28,201.2899216720678,130.99669627961254,271.5814435349733
2022-10-29,104.59831821686797,35.72239787460053,171.30907693635572
2022-10-30,129.08528513250812,60.19690707639254,197.44580640176787
2022-10-31,-1.3009810131360595,-69.96745775475496,70.51487415258083
2022-11-01,166.9105915366174,96.6338899242477,238.08345924712233
2022-11-02,171.67700910962458,96.14591003832754,242.99003445068112
2022-11-03,144.61292203806497,72.23465179140592,211.69732642616336
2022-11-04,164.45475240205423,99.24771598913249,242.73671278679393
2022-11-05,275.28392277593605,200.71639015653906,341.0442067601935
2022-11-06,196.37834023873478,125.84921529777588,267.17681023063125
2022-11-07,64.10603187725414,-4.748885552921374,135.3880055615853
2022-11-08,98.93936904480717,33.04497550124517,169.28409849445185
2022-11-09,158.70685833617875,92.16970393951047,230.58226842851394
2022-11-10,85.78860667846148,15.076307878043506,156.66388243583413
2022-11-11,49.8257111900458,-21.434103147789227,120.5124708372591
2022-11-12,140.81473745431816,73.73176197597407,209.03696111143938
2022-11-13,148.77757332831735,86.369317472489,221.48062254574123
2022-11-14,26.646069378508905,-41.59915857929983,96.99691565112595
2022-11-15,53.51472129758545,-16.85807519486775,123.89786818702017
2022-11-16,190.534292449566,121.96782198423806,261.3375224524087
2022-11-17,33.67781788087932,-39.70444912013091,101.0311050689856
2022-11-18,102.25192326005313,30.94619477839591,177.61805483458653
2022-11-19,126.89746991016597,59.28707841263042,202.9406580436262
2022-11-20,175.61142243559536,102.46013052320744,240.62221748156492
2022-11-21,55.39541987057933,-15.676279749222923,122.86460149879476
2022-11-22,97.69495995986975,26.09898103654942,167.54064598737148
2022-11-23,106.00803732514368,38.17533022585204,179.0236473773893
2022-11-24,107.18901657587547,36.09221432368772,178.2175522739706
2022-11-25,137.29192672688805,64.36788654189833,207.29067099048694
2022-11-26,43.465844513130996,-29.912062636472857,107.60764279445101
2022-11-27,150.83655674126103,81.96726768433831,219.5139539637001
2022-11-28,47.06085145537338,-23.557727212787075,119.93700452186653
2022-11-29,32.2299555915012,-40.109846275685044,101.82100343677806
2022-11-30,417.1955969438252,349.5373823879585,488.26607857434647
2022-12-01,231.17502213757496,154.61949303030053,301.630198085613
2022-12-02,249.66285884075708,178.04671544596596,325.6011024097537
2022-12-03,61.933071655185486,-6.3560557648237435,131.4217284995829
2022-12-04,356.684217469687,287.6500968454194,431.2027506403005
2022-12-05,49.69240955938568,-22.8997811553448,119.66732253811035
2022-12-06,183.77284613698075,114.95672521783331,260.93134422798204
2022-12-07,99.9772093794574,27.59427925928607,171.92652994535047
2022-12-08,231.6970368525727,161.99995387229166,301.5620726578368
2022-12-09,194.88942023358675,131.04542016179744,259.3432182209183
2022-12-10,147.8774813202299,75.25009413967128,218.234098555264
2022-12-11,42.63136644051077,-30.681319190512202,107.74145599656211
2022-12-12,71.19997918974373,1.5020705674965273,144.64609282409035
2022-12-13,65.07736412466116,-4.89729868361998,138.27607221641807
2022-12-14,114.28259040271189,44.29230524012753,184.05968711501768
2022-12-15,162.04685299312575,88.43233643954925,237.09623138103464
2022-12-16,264.65371027048985,197.2504288257267,336.28381357947757
2022-12-17,105.27406498943566,33.33180577634428,175.12525279311063
2022-12-18,29.68918560889853,-43.51362518902233,98.99932524582006
2022-12-19,35.16155916746296,-33.211997193095456,111.08511008752221
2022-12-20,98.78604810492064,30.596453497290362,173.55183878098433
2022-12-21,124.13719563919055,54.39808306114444,189.29579814170856
2022-12-22,290.0702481997435,219.07780094662667,353.50416733052094
2022-12-23,128.6220558744064,58.71196121686792,194.17079515349718
2022-12-24,47.936287392002754,-24.307642635358967,115.10555188187267
2022-12-25,36.72466668509769,-31.163773439974307,110.63991677586793
2022-12-26,27.89533065894706,-38.251829056935904,101.09890799186186
2022-12-27,130.1588323311519,61.00574295007591,205.23977196949542
2022-12-28,123.36637045378507,46.972800459636886,190.86232983005883
2022-12-29,70.56436715005108,-0.43355337844419783,140.2486228517846
2022-12-30,191.39028011025454,121.56303897530738,264.0682803847387
2022-12-31,354.39342558204476,281.511893355055,421.0874099898099
2023-01-01,195.353078772735,125.73256482960059,265.3296045089229
2023-01-02,100.17998895502355,31.70302084528492,172.28566793047287
2023-01-03,126.72803442592848,54.05913732444708,194.35658425320025
2023-01-04,199.23755618772736,127.43335722802895,267.0461056190085
2023-01-05,186.11300931306008,109.3537679665371,255.45548893319523
2023-01-06,113.04904510944294,38.865441485335154,177.84061828230628
2023-01-07,82.31461115771194,10.287506706138593,153.52498933334914
2023-01-08,101.8575569646474,32.33939918481087,174.71234699731775
2023-01-09,23.193147400120267,-45.25217447467107,93.01101717477498
2023-01-10,71.40317703661222,0.3715419421492992,148.24320745867004
2023-01-11,160.54394907387524,87.8624587849138,235.01216257037058
2023-01-12,28.59576827836277,-42.947205207840156,100.18273577343369
2023-01-13,63.057213349754775,-9.999390218379519,130.51044036279498
2023-01-14,63.85790237026318,-4.336285452161312,135.5300934338217
2023-01-15,210.37410979465204,142.64588855122366,281.92613166770747
2023-01-16,179.67775592105784,108.47595168443979,248.47517298237906
2023-01-17,59.687486148948366,-7.825729075170396,129.921683159344
2023-01-18,174.20726055202738,104.63160491910293,243.46491283790368
2023-01-19,118.44088780432517,44.16742608541373,187.4483642478725
2023-01-20,218.39673005821865,149.0232191327766,288.8464972431038
2023-01-21,119.7261236677302,54.42659328959011,193.32666963719632
2023-01-22,113.07162719039782,41.15686518790509,179.82827745708605
2023-01-23,91.20533285214007,17.966253354438233,162.59720017598818
2023-01-24,281.31982636818753,207.79531514940712,353.82040692772307
2023-01-25,97.97368340164485,33.205654185719055,166.24530199952054
2023-01-26,242.2704682807889,170.37681549197646,311.7824839629301
2023-01-27,111.32250060592045,39.23563777331174,186.31260003585962
2023-01-28,124.91264582840657,54.26829174588792,196.87608773136927
2023-01-29,199.51482081182277,131.44496383477522,267.71684647115416
2023-01-30,114.72386120934762,42.544478100557775,187.62853045180185
2023-01-31,127.26776902387758,51.79934408315802,202.32540294219555
2023-02-01,123.92558109549049,53.78096574534801,189.88811113707885
2023-02-02,171.60897361341313,103.31840507131825,236.74695542962573
2023-02-03,90.24711213355533,17.101490618902186,157.41971068498222
2023-02-04,66.97124132074202,-10.304516671670648,137.00786542233362
2023-02-05,116.62585261284579,46.32452531408516,186.1496213688271
2023-02-06,127.79965519502616,54.86648377006673,200.74855219318255
2023-02-07,159.42183437121702,88.69968887071107,232.7109687593128
2023-02-08,234.51027702145197,170.23153351487412,302.0269559624557
2023-02-09,322.8211211619846,252.55984674294635,397.3854086208912
2023-02-10,145.99200092484017,77.61524057638435,216.123023704422
2023-02-11,403.58422639244776,333.9753398771286,472.464128464324
2023-02-12,174.56270132003993,109.05885830973553,247.13895227756967
2023-02-13,231.63236735177307,157.6268444886587,305.85577964686007
2023-02-14,130.85522089535962,61.079798658113866,203.8173358296426
2023-02-15,209.9572877208309,139.4819551555483,278.0867740432085
2023-02-16,151.01542089724109,83.74926763367863,219.90237776214187
2023-02-17,229.0700250595012,161.849054111306,304.7697191121393
2023-02-18,87.05124148175551,7.05517094014882,159.67002682475237
2023-02-19,135.5608510887885,59.26634830151173,202.3240480289451
2023-02-20,134.72654641314494,73.08295767516223,211.20913350832208
2023-02-21,112.2360430281094,47.418947558348364,183.25664432286302
2023-02-22,95.25828328354817,22.375417594722343,165.5270647004669
2023-02-23,236.4762047665309,172.69907038473173,306.5058829685213
2023-02-24,79.65072025177983,9.9254145676588,148.80329403478157
2023-02-25,122.32480399241861,46.76282448805192,194.0988073897104
2023-02-26,315.2939258263031,242.5048140936681,379.6704642957745
2023-02-27,118.89470766581518,47.079521628644706,189.45347974651614
2023-02-28,195.23435653939242,122.08845907491093,264.05415921270657
2023-03-01,109.34192973462538,43.57446112401078,183.80909479446169
2023-03-02,228.14726432120386,158.23498908807377,298.3326019139098
2023-03-03,157.97773472244216,92.06581045975462,230.91063607016972
2023-03-04,62.86248887747858,-4.423850603765595,129.45075974747863
2023-03-05,119.03388303793048,49.19519463294197,185.887060898655
2023-03-06,232.24247569969907,158.21032739164133,304.3793655717773
2023-03-07,140.22513668806266,66.67465938593638,211.66577360479593
2023-03-08,282.9217379106841,213.20773801658586,352.811522734958
2023-03-09,20.63704307067343,-43.516624958994576,92.10632120960125
2023-03-10,171.26012018299744,98.43076779401848,238.98090193406813
2023-03-11,181.44134516267184,109.2253761681027,251.0253134767718
2023-03-12,397.1008135170302,324.0442108419395,466.2098614500139
2023-03-13,8.359231676555893,-60.977992844020264,83.48345130645362
2023-03-14,42.96715325835507,-28.270670615871833,114.1709495392997
2023-03-15,34.61357850016339,-37.2291647330912,102.31786203101153
2023-03-16,75.41645393911773,1.790445005063022,146.83538571466846
2023-03-17,130.58962345183477,59.54001063976106,203.40844942527815
2023-03-18,39.18639124174912,-33.59978425967884,109.70353930656982
2023-03-19,140.40321037828366,71.28867110524034,212.23648933545138
2023-03-20,40.79773781974973,-28.51813656303956,115.7079651684057
2023-03-21,143.17245699723497,74.09969179030868,208.19789375684834
2023-03-22,204.23807084134438,130.65686177168305,279.3092735684613
